image,text,source,split
data/raw/books/book_083.png,پاکستان ہر معاملے میں ایک آزاد خارجہ پالیسی رکھتا ہے خاص طور پر نیوکلیائی ہتھیاروں کا معاملہ ہو یا اسلحے کی خرید و فروخت کا,books_synthetic,train
data/raw/augmented/urdu_0010_aug3_blur.png,وہ جغرافیہ کی ہی مرہون منت ہے,augmented_blur,train
data/raw/augmented/urdu_0399_aug3_brightness.png,قصیدہ: قصیدہ اردو نظم کی وہ صنف ہے جسے کسی کی تعریف میں کہی گئی نظمی شکل کہہ سکتے ہیں,augmented_brightness,train
data/raw/books/book_098.png,تحقیقات کے لیے وفاقی ادارۂ تحقیقات‎ (ایف آئی اے) اور دیگر تحقیقاتی ادارے موجود ہیں,books_synthetic,train
data/raw/augmented/urdu_0260_aug1_brightness.png,تاريخ ايک بہت وسيع موضوع ہے، اس لیے اس کی کئی طرح سے قسم بندی کی گئی ہے,augmented_brightness,train
data/raw/augmented/urdu_0406_aug2_rotation.png,مرثیہ اور نوحہ لکھنے میں شہرت یافتہ شعرا میر ببر علی انیس اور مرزا سلامت علی دبیر ہیں,augmented_rotation,train
data/raw/synthetic/urdu_0375.png,عربی اور فارسی کی کئی کلاسیکی کتب کے بھی تراجم اردو میں ہیں,synthetic,train
data/raw/signboards/sign_006.png,برائے فروخت,signboards_synthetic,train
data/raw/augmented/urdu_0579_aug3_blur.png,ساتواہن سلاطین ہندومت اور بدھ مت کے بڑے سرپرست اور مربی گذرے ہیں,augmented_blur,train
data/raw/augmented/urdu_0535_aug1_brightness.png,البتہ کلنگ کا علاقہ (موجودہ اوڈیشا) اس کے دائرۂ اقتدار سے باہر رہا,augmented_brightness,train
data/raw/augmented/urdu_0519_aug1_rotation.png,جین مت اور بدھ مت کے فروغ میں سلطنت مگدھ کا خاصا اہم کردار رہا,augmented_rotation,train
data/raw/synthetic/urdu_0194.png,چاند اور ستارہ جو روایتی طور پر اسلام سے ریاست کی عقیدت اور محبت کا اظہار کرتے ہیں,synthetic,train
data/raw/synthetic/urdu_0348.png,اردو ہندوستان کے دوسرے حصوں کی طرح پڑھی اور لکھی جاتی ہے,synthetic,train
data/raw/augmented/urdu_0467_aug2_brightness.png,وادی سندھ کی تہذیب,augmented_brightness,train
data/raw/other/utrset_192.jpg,ہیں- اور اب تک من حیث المجموع انھوں نے اس حق کے استعمال میں ایسی نجیع غلطیاں,utrset_real,train
data/raw/augmented/urdu_0158_aug3_blur.png,پاکستان 7000 میٹر سے زیادہ بلند کئی چوٹیوں کا مسکن ہے,augmented_blur,train
data/raw/other/utrset_272.jpg,بیٹھاہواسامنے کلیسا کی چھت کی فصیلوں کوتک رہاتھا۔دوسراآدمی مستعدی سے,utrset_real,train
data/raw/augmented/urdu_0486_aug2_blur.png,ہڑپہ کا تمدن رخصت ہو چکا تھا اور اس کی جگہ دیہی زندگی نے لے لی تھی,augmented_blur,train
data/raw/augmented/urdu_0406_aug1_blur.png,مرثیہ اور نوحہ لکھنے میں شہرت یافتہ شعرا میر ببر علی انیس اور مرزا سلامت علی دبیر ہیں,augmented_blur,train
data/raw/augmented/urdu_0282_aug1_rotation.png,اردو زبان کو کئی ہندوستانی ریاستوں میں سرکاری حیثیت بھی حاصل ہے,augmented_rotation,train
data/raw/augmented/urdu_0214_aug1_blur.png,اہم پاکستانی ایام,augmented_blur,train
data/raw/signboards/sign_058.png,جانور – مارخور قومی جانور ہے,signboards_synthetic,train
data/raw/augmented/urdu_0506_aug1_blur.png,مہا بھارت دنیا کی طویل ترین نظم سمجھی جاتی ہے,augmented_blur,train
data/raw/synthetic/urdu_0223.png,انگریزی بولنے والے ممالک اور علاقہ جات,synthetic,train
data/raw/augmented/urdu_0142_aug1_blur.png,دیہی علاقوں میں شہروں کے بہ نسبت سوٹ اور ٹائی کا استعمال کم ہوتا ہے,augmented_blur,train
data/raw/augmented/urdu_0062_aug2_rotation.png,اسی دور میں پاکستان میں صنعتوں اور اداروں کو قومیا لیا گیا,augmented_rotation,train
data/raw/augmented/urdu_0026_aug3_rotation.png,جغرافیہ کی شاخیں,augmented_rotation,train
data/raw/augmented/urdu_0225_aug1_brightness.png,پشتو زبان بولنے والے ممالک اور علاقہ جات,augmented_brightness,train
data/raw/synthetic/urdu_0263.png,جامعاتی قسم بندی,synthetic,train
data/raw/augmented/urdu_0254_aug1_brightness.png,مورخ کی ذمہ داری,augmented_brightness,train
data/raw/augmented/urdu_0519_aug2_brightness.png,جین مت اور بدھ مت کے فروغ میں سلطنت مگدھ کا خاصا اہم کردار رہا,augmented_brightness,train
data/raw/other/utrset_165.jpg,پڑھ کر شریف فن اور کون ہو سکتا ہے، لیکن اب امیر خسرو سے بہار وخیراباد کے,utrset_real,train
data/raw/other/utrset_345.jpg,ہیرو کی تلاش تھی جو اسے بے حد چاہے اور زندگی کے سارھ سکھ اس کے,utrset_real,train
data/raw/other/utrset_324.jpg,گئیں۔ آس پاس سے بھانت بھانت کو خوشبوئیں ناک میں سُرسرار ہی تھیں۔ پنکھا,utrset_real,train
data/raw/augmented/urdu_0377_aug1_brightness.png,اس کا موضوع فالنامہ ہے,augmented_brightness,train
data/raw/augmented/urdu_0447_aug2_brightness.png,اس نظام کے تحت ہند,augmented_brightness,train
data/raw/books/book_092.png,ان کے ساتھ دیگر نیم فوجی ادارے بھی قانون نافذ کرنے میں اہم کردار ادا کرتے ہیں ان نیم فوجی داروں میں فرنٹیئر کانسٹبلری، سرحد کور، پاکستان رینجرز شامل ہیں,books_synthetic,train
data/raw/other/utrset_287.jpg,نظریں دوڑائیں۔ساحلی شاہراہ کی سمت پارک کے اوپر کھلی ہوئی فضاکے علاوہ اور,utrset_real,train
data/raw/augmented/urdu_0293_aug3_rotation.png,اس کا مطلب بلند کیمپ کی زبان ہے,augmented_rotation,train
data/raw/augmented/urdu_0317_aug1_rotation.png,انگریزی نے ایک مشترکہ سرکاری زبان کے طور پر دونوں پر بہت زیادہ اثر ڈالا ہے,augmented_rotation,train
data/raw/other/utrset_060.jpg,انتخاب کریں اور وہ قاضیوں کا تقرر کرے جو نکاح وطلاق کے مسئلے کو طے کریں (۲)یہ نہ,utrset_real,train
data/raw/other/utrset_398.jpg,میرا سارا وقت نکل جائے گا۔,utrset_real,train
data/raw/augmented/urdu_0369_aug2_rotation.png,اگر کوئی لفظ فارسی یا عربی زبان کا ہو تو تقریر کی سطح زیادہ رسمی اور عظیم تر سمجھی جاتی ہے,augmented_rotation,train
data/raw/synthetic/urdu_0129.png,اس کے ساتھ ساتھ مختلف صوبوں ميں لباس، کھانے، زبان اور تمدن کا فرق پايا جاتا ہے,synthetic,train
data/raw/synthetic/urdu_0309.png,1715 میں ریختہ میں ایک مکمل ادبی دیوان نواب صدرالدین خان نے لکھا,synthetic,train
data/raw/synthetic/urdu_0099.png,اب پاکستان کافی حد تک دفاعی اعتبار سے خود کفیل ہو گیا ہے,synthetic,train
data/raw/synthetic/urdu_0516.png,ابتدا میں راجگیر پایۂ تخت رہا لیکن بعد میں پاٹلی پتر (موجودہ پٹنہ) منتقل ہو گیا,synthetic,train
data/raw/augmented/urdu_0065_aug1_blur.png,افغانستان میں جنگ کی وجہ سے پاکستان کو بہت امداد ملی,augmented_blur,train
data/raw/augmented/urdu_0305_aug2_rotation.png,اس کا تعلق وسطی ہند آریائی زبانوں کے مغربی ہندی زبان سے ہے,augmented_rotation,train
data/raw/augmented/urdu_0102_aug3_brightness.png,پاکستان ميں 4 صوبے، 2 وفاقی علاقے اور پاکستانی کشمير کے 2 حصے ہيں,augmented_brightness,train
data/raw/augmented/urdu_0346_aug3_blur.png,وہ ریاست جس کے لیے اسے آئین کے آغاز سے فوراً پہلے استعمال کیا جا رہا تھا,augmented_blur,train
data/raw/augmented/urdu_0042_aug1_blur.png,"""پاکستان کا مطلب کیا؟ لَآ اِلٰہَ اِلَّا اللہُ"" اس تحریک کا مقبول عام نعرہ تھا",augmented_blur,train
data/raw/augmented/urdu_0110_aug2_brightness.png,"پاکستان کا سمندری ساحل تقریباً 1,046 کلومیٹر ہے اور 6,774 کلومیٹر زمینی سرحد ہے",augmented_brightness,train
data/raw/other/utrset_143.jpg,ہوش سنبہال کر رویٹیؔ نے اپنے باپ کی زبان سے دن رات ڈانٹےؔ کے وجدآفریں اشعار سُنے اورتعریف وتوصیف,utrset_real,train
data/raw/augmented/urdu_0063_aug1_brightness.png,اگلا دور 1977ء تا 1988ء مارشل لا کا تھا,augmented_brightness,train
data/raw/augmented/urdu_0410_aug1_rotation.png,اردو زبان کے شاعروں کی فہرست,augmented_rotation,train
data/raw/augmented/urdu_0043_aug3_brightness.png,اس مطالبے کے تحت تحریک پاکستان وجود میں آئی,augmented_brightness,train
data/raw/augmented/urdu_0072_aug3_rotation.png,2004ء میں جنرل مشرف نے شوکت عزیز کو وزیر اعظم بنانے کا فيصلہ کیا,augmented_rotation,train
data/raw/augmented/urdu_0349_aug1_rotation.png,ان ریاستوں میں اردو کے کئی روزنامے اور کئی ماہانہ رسائل شائع ہوتے ہیں,augmented_rotation,train
data/raw/augmented/urdu_0211_aug2_blur.png,پاکستان کے اخبار,augmented_blur,train
data/raw/synthetic/urdu_0145.png,اس وقت پاکستان میں نیوز، انٹرٹینمنٹ، ہیلتھ، ایجوکیشن، علاقائی اور بہت سے چینلز موجود ہیں,synthetic,train
data/raw/books/book_035.png,تقسیم برصغیر پاک و ہند کے دوران میں انگریزوں نے کچھ ایسے سقم چھوڑے جو پاکستان اور بھارت کے درمیان میں 1948ء اور 1965ء میں کشمیر کے مسئلہ پر دو جنگوں کا سبب بن گئے,books_synthetic,train
data/raw/synthetic/urdu_0261.png,علاقائی قسم بندی,synthetic,train
data/raw/signboards/sign_120.png,تاريخ يورپ,signboards_synthetic,train
data/raw/signboards/sign_132.png,طب کی تاريخ,signboards_synthetic,train
data/raw/augmented/urdu_0077_aug2_brightness.png,یوں نوازشریف پاکستان کے تیسرے بار وزیرِ اعظم منتخب ہوئے,augmented_brightness,train
data/raw/synthetic/urdu_0246.png,یہی وجہ ہے تاریخ اتنی قدیم ہے کہ جتنی تحریر,synthetic,train
data/raw/books/book_144.png,دیہی علاقوں میں شہروں کے بہ نسبت سوٹ اور ٹائی کا استعمال کم ہوتا ہے,books_synthetic,train
data/raw/other/utrset_036.jpg,مشکل یک آسان صورت یہ ہے کہ قاضیوں کوان معاملات کے لیے وہ اختیارات دیئے,utrset_real,train
data/raw/augmented/urdu_0174_aug1_brightness.png,اس نے 35 سونے کے طمغے اور 15 عالمی چاندی اور پیتل کے طمغے پاکستان کے لیے حاصل کئے,augmented_brightness,train
data/raw/augmented/urdu_0203_aug2_rotation.png,ایک اندازے کے مطابق پاکستان میں تقریباً 65 سے زیادہ زبانیں بولی جاتی ہیں,augmented_rotation,train
data/raw/synthetic/urdu_0267.png,آسٹريليا کا تاريخ,synthetic,train
data/raw/augmented/urdu_0564_aug1_blur.png,تیسری صدی عیسوی سے چھٹی صدی عیسوی کا درمیانی عرصہ ہندوستان کا کلاسیکی دور کہلاتا ہے,augmented_blur,train
data/raw/augmented/urdu_0367_aug3_rotation.png,"اردو کو اس کے کم باضابطہ رجسٹر میں  (  ،  ) کہا گیا ہے، جس کا مطلب ہے ""کھردرا مرکب""",augmented_rotation,train
data/raw/augmented/urdu_0476_aug2_blur.png,مقامی لوگوں کے ساتھ ميل جول ہوا اور ايک ن‏‏ئی تہذيب نے جنم ليا,augmented_blur,train
data/raw/synthetic/urdu_0344.png,57% پاکستانی اپنی پہلی زبان کے طور پر اردو بولتے ہیں,synthetic,train
data/raw/augmented/urdu_0511_aug2_brightness.png,سیاہ قلعی دار شمالی برتنوں کی ثقافت کا زمانہ بھی یہی ہے,augmented_brightness,train
data/raw/synthetic/urdu_0564.png,تیسری صدی عیسوی سے چھٹی صدی عیسوی کا درمیانی عرصہ ہندوستان کا کلاسیکی دور کہلاتا ہے,synthetic,train
data/raw/augmented/urdu_0261_aug3_brightness.png,علاقائی قسم بندی,augmented_brightness,train
data/raw/augmented/urdu_0039_aug3_blur.png,پ پنجاب، ا خیبر پختونخوا (افغانیہ)، ک کشمیر، س سندھ، تان بلوچستان,augmented_blur,train
data/raw/augmented/urdu_0112_aug3_blur.png,پاکستان کا سب سے بڑا دریا دریائے سندھ ہے,augmented_blur,train
data/raw/other/utrset_285.jpg,”نگرانی کی ضرورت تمھیں اسی سمت ہے“میں نے جلال کوکہتے ہوئے سنا۔ وہ کلیسا,utrset_real,train
data/raw/augmented/urdu_0299_aug1_blur.png,اور شاعر مير تقی میر نے کہا ہے:,augmented_blur,train
data/raw/augmented/urdu_0580_aug1_rotation.png,ساتواہن ان اولین ہندوستانی ریاستوں میں سے ہے جنھوں نے اپنے سکوں پر سلاطین کی شبیہ بنائی,augmented_rotation,train
data/raw/augmented/urdu_0049_aug2_rotation.png,پاکستان بطور برطانوی ڈامنینئن آزاد ہوا تھا,augmented_rotation,train
data/raw/other/utrset_283.jpg,وہ دروازے کی طرف بڑھااورپھر رک کر مخاطت ہوا۔,utrset_real,train
data/raw/augmented/urdu_0085_aug3_rotation.png,آئین کے مطابق پاکستان ایک جمہوری اور قومی ریاست ہے,augmented_rotation,train
data/raw/augmented/urdu_0188_aug1_blur.png,قومی مشروب – گنے کا رس,augmented_blur,train
data/raw/other/utrset_243.jpg,ادھر بدلنے سے کسی طرح بھی اس ننھے سے شرارے میں کوئی تبدیلی رونمانہ ہوئی۔ میں,utrset_real,train
data/raw/augmented/urdu_0082_aug2_rotation.png,اسی بنا پر 1973ء کا آئین بنایا گیا,augmented_rotation,train
data/raw/augmented/urdu_0169_aug3_blur.png,1999ءمیں شاھین دوسرے نمبر پر رہے,augmented_blur,train
data/raw/augmented/urdu_0001_aug2_brightness.png,- ایپل کمپیوٹرز نے 1،8 ملین بیٹریز کو معیار کی کمی کی وجہ سے واپس منگوا لیا ہے,augmented_brightness,train
data/raw/synthetic/urdu_0444.png,آریائی قبائل وسط ایشیا سے نکل کر خطۂ پنجاب میں وارد ہوئے,synthetic,train
data/raw/signboards/sign_153.png,8% سے 5%) اور بہار (c,signboards_synthetic,train
data/raw/other/utrset_121.jpg,فرض ہوتاہے کہ وہ”معمل“ میں ٹیہکرکسی مذہب وملّت سے متاثر نہو اور”سانٹیفک“ اصول سے ایک,utrset_real,train
data/raw/augmented/urdu_0498_aug3_rotation.png,گنگا اور بالخصوص وسطی گنگا کے میدانوں میں نئے شہر آباد ہوئے,augmented_rotation,train
data/raw/other/utrset_050.jpg,قوت حاصل ہونے کے لیے ضروری ہے کہ حکومت اس انتخاب کوقبول کرے، اس بناء پر,utrset_real,train
data/raw/augmented/urdu_0500_aug2_brightness.png,یہ علاقہ ویدک ثقافت سے متاثر ضرور ہوا لیکن یہ کرو پنچال کے خطہ سے بہت مختلف تھا,augmented_brightness,train
data/raw/augmented/urdu_0222_aug2_blur.png,اقوام متحدہ کے رکن ممالک,augmented_blur,train
data/raw/synthetic/urdu_0427.png,تاریخ زبان اردو,synthetic,train
data/raw/synthetic/urdu_0202.png,پاکستان میں کئی زبانیں بولی، لکھی اور سمجھی جاتی ہیں,synthetic,train
data/raw/augmented/urdu_0432_aug3_brightness.png,کرناٹک کی زبانیں,augmented_brightness,train
data/raw/synthetic/urdu_0416.png,علوی نستعلیق یونیکوڈ فونٹ ڈاون لوڈ کریں,synthetic,train
data/raw/synthetic/urdu_0480.png,یہ وید ویدک سنسکرت میں لکھے گئے ہیں اور آج بھی ہندوؤں کی مقدس کتابوں میں شامل ہیں,synthetic,train
data/raw/books/book_145.png,شیروانی کا استعمال خاص کر تقاریب اور خوشیوں کے مواقع پر کیا جاتا ہے,books_synthetic,train
data/raw/augmented/urdu_0398_aug2_rotation.png,بالخصوص شہیدانِ کربلا کی شہادت کو بیان کرنے والی نظم,augmented_rotation,train
data/raw/augmented/urdu_0591_aug3_brightness.png,مورخ ونسنٹ اسمتھ کنشک کے متعلق لکھتا ہے:,augmented_brightness,train
data/raw/synthetic/urdu_0069.png,1993ء میں یہ حکومت بھی برطرف ہو گئی,synthetic,train
data/raw/augmented/urdu_0137_aug2_blur.png,ان لوگوں نے ماضی ميں پاکستان ميں بہت سرمايہ کاری بھی کی ہے,augmented_blur,train
data/raw/synthetic/urdu_0316.png,ہندوستانی میڈیا خاص طور پر ہندی-اردو بالی ووڈ فلمیں اور گانے اردو زبان میں ہوتے ہیں,synthetic,train
data/raw/other/utrset_322.jpg,ہنسی آگئی۔,utrset_real,train
data/raw/augmented/urdu_0479_aug1_brightness.png,اس تہذیب کو ویدوں میں بڑی تفصیل سے بیان کیا گیا ہے,augmented_brightness,train
data/raw/synthetic/urdu_0438.png,آندھرا پردیش کی زبانیں,synthetic,train
data/raw/augmented/urdu_0481_aug1_blur.png,نیز یہ ہندوستان کے ان قدیم ترین متون میں سے ہیں جو دست بردِ زمانہ سے محفوظ رہے,augmented_blur,train
data/raw/augmented/urdu_0260_aug3_brightness.png,تاريخ ايک بہت وسيع موضوع ہے، اس لیے اس کی کئی طرح سے قسم بندی کی گئی ہے,augmented_brightness,train
data/raw/synthetic/urdu_0169.png,1999ءمیں شاھین دوسرے نمبر پر رہے,synthetic,train
data/raw/other/utrset_308.jpg,اچھا۔ وہ مسکرائی,utrset_real,train
data/raw/signboards/sign_033.png,معاشرتی علوم,signboards_synthetic,train
data/raw/augmented/urdu_0488_aug1_blur.png,آریائی قبائل غالباً جزوی طور پر ابتدا میں گیرو رنگ کے برتنوں کی ثقافت سے مشابہ نظر آتے ہیں,augmented_blur,train
data/raw/synthetic/urdu_0066.png,پاکستان میں پھر سے جمہوریت کا آغاز ہو گیا,synthetic,train
data/raw/augmented/urdu_0187_aug1_rotation.png,قومی پرندہ - پاکستان کا قومی پرندہ چکور ہے,augmented_rotation,train
data/raw/other/utrset_084.jpg,یہاں تک وسعت اختیار کی کہ اس کو حسینہ سے ایک ”گہراقلبی تعلق“ہوگیا۔ محبت کے پینگ بڑہے اورایسے بڑہے کہ,utrset_real,train
data/raw/synthetic/urdu_0200.png,جہاں پہ ہماری بہت سے زبانیں بولی جاتی ہیں جن میں سے ایک ہماری قومی زبان اردو ہے,synthetic,train
data/raw/synthetic/urdu_0401.png,حمد: اللہ کی تعریف میں کہا گیا قصیدہ,synthetic,train
data/raw/augmented/urdu_0352_aug1_brightness.png,بنگلہ دیش میں پھنسے ہوئے پاکستانیوں کی بولی جانے والی اردو اس بولی سے مختلف ہے,augmented_brightness,train
data/raw/synthetic/urdu_0195.png,چوکور شیلڈ جس میں ملک کی چار اہم صنعتوں کی علامت کندہ ہے,synthetic,train
data/raw/synthetic/urdu_0166.png,پاکستان نے ہاکی کا عالمی کپ 1971ء، 1978ء، 1982ء اور 1994ء میں جیتا ہے,synthetic,train
data/raw/augmented/urdu_0172_aug3_rotation.png,اس نے دوسری ٹیموں کے آنے کے لیے بھی راہ ہموار کر لی,augmented_rotation,train
data/raw/other/utrset_150.jpg,"(۶)ساریان:۔ "" "" "" "" "" "" "" "" "" "" قیمت۱۴",utrset_real,train
data/raw/augmented/urdu_0125_aug3_rotation.png,اس کے باوجود اردو پاکستان کی عوامی و قومی زبان ہے,augmented_rotation,train
data/raw/augmented/urdu_0093_aug3_blur.png,ایک ایٹمی طاقت ہونے کے باعث بھی اسے اقوام عالم میں مسلمان ممالک میں اونچا مقام حاص  ہے,augmented_blur,train
data/raw/signboards/sign_059.png,قومی مشروب – گنے کا رس,signboards_synthetic,train
data/raw/augmented/urdu_0593_aug1_blur.png,ان میں نئے شگوفے کھلے، نئے غنچے چٹخے، نئے رجحان سامنے آئے اور یہ فنون اپنی جوبن پر آگئے,augmented_blur,train
data/raw/augmented/urdu_0564_aug3_rotation.png,تیسری صدی عیسوی سے چھٹی صدی عیسوی کا درمیانی عرصہ ہندوستان کا کلاسیکی دور کہلاتا ہے,augmented_rotation,train
data/raw/augmented/urdu_0166_aug2_blur.png,پاکستان نے ہاکی کا عالمی کپ 1971ء، 1978ء، 1982ء اور 1994ء میں جیتا ہے,augmented_blur,train
data/raw/augmented/urdu_0043_aug2_brightness.png,اس مطالبے کے تحت تحریک پاکستان وجود میں آئی,augmented_brightness,train
data/raw/synthetic/urdu_0359.png,سماجی لسانی ہونا؛ کچھ ان کی الگ الگ درجہ بندی کرتے ہیں,synthetic,train
data/raw/synthetic/urdu_0419.png,ايتھنولوگ کی اردو پر رپورٹ,synthetic,train
data/raw/synthetic/urdu_0443.png,عین اسی دور میں ہند,synthetic,train
data/raw/augmented/urdu_0245_aug2_brightness.png,ظہیرالدین مرغشی کے نزدیک یہ ایک ایسا علم ہے جو اگلے وقتوں کے بارے میں اطلاعات پر مشتمل ہے,augmented_brightness,train
data/raw/signboards/sign_093.png,ترقی پزیر 8,signboards_synthetic,train
data/raw/books/book_080.png,سینٹ کے ارکان کو سینیٹر کہا جاتا ہے اور ان سینیٹرز کو چاروں صوبائی اسمبلیوں کے ممبران اپنے ووٹ سے منتخب کر سکتے ہیں,books_synthetic,train
data/raw/augmented/urdu_0538_aug2_blur.png,اشوک نے 232 ق م میں اپنی وفات تک تقریباً 37 برس حکومت کی,augmented_blur,train
